FID,KUNSTWERKID,KUNSTWERKNAAM,KUNSTENAAR,EIGENDOM_VAN,LENGTEGRAAD,BREEDTEGRAAD,RD_X,RD_Y,LOKATIEBEELD,WEBSITEVERWIJZING,FOTO,CONTACT,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
CUL_KUNSTWERKEN.320,769,Data-fossiel,,gemeente Nijmegen,"5,869827","51,845807",188256.60181045212,428691.2471157846,"Scholenhof, St. Josephhof",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=769,769.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188256.601810452 428691.247115785)
CUL_KUNSTWERKEN.321,770,Bokspringende kinderen,Nic Jonk,gemeente Nijmegen,"5,848152","51,809467",186788.6875364455,424638.5931623693,"Archimedesstraat, Edisonstraat, Van Peltlaan",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=770,770.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186788.687536446 424638.593162369)
CUL_KUNSTWERKEN.322,772,Zonder titel,,onbekend,"5,797219","51,824307",183266.88608611742,426268.5392275884,"Viaductweg, fietserstunnel winkelcentrum Dukenburg.",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=772,772.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (183266.886086117 426268.539227588)
CUL_KUNSTWERKEN.340,796,Was aan de lijn,,gemeente Nijmegen,5.855500,51.838451,187274.64512067346,427866.40305751865,De Ruyterstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=796,796.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187274.645120673 427866.403057519)
CUL_KUNSTWERKEN.341,797,De Gaper,,gemeente Nijmegen,"5,85498",51.84871,187231.45889099024,429007.5233323842,Hezelpoort fietstunnel,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=797,797.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187231.45889099 429007.523332384)
CUL_KUNSTWERKEN.342,798,Waterwolf en Aquanaut,,gemeente Nijmegen,5.86707,51.84937,188064.00681345165,429086.3849605655,Waalkade,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=798,798.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188064.006813452 429086.384960566)
CUL_KUNSTWERKEN.343,799,De Uitkijk - Het Gezicht van Nijmegen,,gemeente Nijmegen,5.86307,51.85499,187784.3047109419,429709.8171467612,"Oosterhoutsedijk, Veur-Lent",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=799,799.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187784.304710942 429709.817146761)
CUL_KUNSTWERKEN.344,800,De Nijmeegse Kaaisjouwer,,Onbekend,5.86307,51.84900,187788.6700158292,429043.40790479025,Lindenberghaven,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=800,800.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187788.670015829 429043.40790479)
CUL_KUNSTWERKEN.345,801,Kat,Gerrie van der Velden,gemeente Nijmegen,5.802497,51.833390,183624.97686661372,427281.125729425,Nieuwstadweg 39,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=801,801.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (183624.976866614 427281.125729425)
CUL_KUNSTWERKEN.346,802,Silex,,gemeente Nijmegen,5.86526,51.84964,187939.0972416112,429115.6010624256,Waakade,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=802,802.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187939.097241611 429115.601062426)
CUL_KUNSTWERKEN.347,803,Bombardement,,gemeente Nijmegen,5.86167,51.84783,187693.05705410463,428912.6100763568,Zuiderkerktrappen,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=803,803.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187693.057054105 428912.610076357)
CUL_KUNSTWERKEN.348,804,Flikkers & Potten,,gemeente Nijmegen,5.862807,51.844026,187774.17136792216,428489.9137141212,Van Broeckhuysenstraat 55,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=804,804.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187774.171367922 428489.913714121)
CUL_KUNSTWERKEN.349,805,Slakkentoren,,gemeente Nijmegen,5.867094,51.646776,188214.4091300287,406547.3417377879,Burchstraat 59,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=805,805.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188214.409130029 406547.341737788)
CUL_KUNSTWERKEN.350,806,Woal en follek,,gemeente Nijmegen,5.862807,51.849690,187770.04618117574,429120.0541994094,Lage Markt 49,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=806,806.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187770.046181176 429120.054199409)
CUL_KUNSTWERKEN.351,807,De Zeigelhof affaire,,Onbekend,5.86147,51.84497,187681.35337511514,428594.3346935055,"Piersonstraat 33, zijgevel",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=807,807.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187681.353375115 428594.334693505)
CUL_KUNSTWERKEN.352,808,Sculptuur,Gerard Walraeven,gemeente Nijmegen,5.82003,51.81898,184843.01130821297,425685.01644066576,Nieuwe Dukenburgseweg 21,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=808,808.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (184843.011308213 425685.016440666)
